group_key,township_en,township_mm,township_is_town_label,resolved_township_public_id,resolved_township_core_id,township_resolve_note,locality_type,locality_en,locality_mm,normalized_name_en,normalized_name_mm,postal_row_count,postal_codes,coremap_candidate_count,coremap_candidate_public_ids,mimu_hit_count,mimu_source_pcodes,audit_decision,audit_note,name_evidence
lamaing|ward|၃|3,Lamaing Town,လမိုင်း မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ်(၃) ရပ်ကွက်,3,၃,1,1265003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
laytaung|ward|၁|1,Lay Taung Town,လေးတောင် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0765001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
laytaung|ward|၂|2,Lay Taung Town,လေးတောင် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0765002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
laytaung|ward|၃|3,Lay Taung Town,လေးတောင် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0765003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
laytaung|ward|၄|4,Lay Taung Town,လေးတောင် မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,0765004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
laytaung|ward|၅|5,Lay Taung Town,လေးတောင် မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,0765005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
leiktho|ward|၁|1,Leik Tho Town,လိပ်သို မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1361001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
leiktho|ward|၂|2,Leik Tho Town,လိပ်သို မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1361002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
leiktho|ward|၃|3,Leik Tho Town,လိပ်သို မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1361003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
leiktho|ward|၄|4,Leik Tho Town,လိပ်သို မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1361004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
leiktho|ward|၅|5,Leik Tho Town,လိပ်သို မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,1361005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
leiktho|ward|၆|6,Leik Tho Town,လိပ်သို မြို့,true,,,unresolved,ward,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,6,၆,1,1361006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
loilenlay|ward|အောင်မင်္ဂလာ|aungmingalar,Loilen Lay Town,လွိုင်လင်လေး မြို့,true,,,unresolved,ward,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ ရပ်ကွက်,aungmingalar,အောင်မင်္ဂလာ,1,0960003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
loilenlay|ward|အောင်တေဇ|aungtayza,Loilen Lay Town,လွိုင်လင်လေး မြို့,true,,,unresolved,ward,Aung Tay Za Quarter,အောင်တေဇ ရပ်ကွက်,aungtayza,အောင်တေဇ,1,0960001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
loilenlay|ward|အောင်သိန္ဒိ|aungtheikdi,Loilen Lay Town,လွိုင်လင်လေး မြို့,true,,,unresolved,ward,Aung Theik Di Quarter,အောင်သိန္ဒိ ရပ်ကွက်,aungtheikdi,အောင်သိန္ဒိ,1,0960002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
lwegel|ward|အောင်ချမ်းသာ|aungchanthar,Lwegel Town,လွယ်ဂျယ် မြို့,true,,,unresolved,ward,Aung Chan Thar Quarter,အောင်ချမ်းသာ ရပ်ကွက်,aungchanthar,အောင်ချမ်းသာ,1,0172003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
lwegel|ward|အောင်မင်္ဂလာ|aungmingalar,Lwegel Town,လွယ်ဂျယ် မြို့,true,,,unresolved,ward,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ ရပ်ကွက်,aungmingalar,အောင်မင်္ဂလာ,1,0172001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
lwegel|ward|အောင်သီရိ|aungthiri,Lwegel Town,လွယ်ဂျယ် မြို့,true,,,unresolved,ward,Aung Thi Ri Quarter,အောင်သီရိ ရပ်ကွက်,aungthiri,အောင်သီရိ,1,0172002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
lwegel|ward|အောင်သစ္စာ|aungthitsar,Lwegel Town,လွယ်ဂျယ် မြို့,true,,,unresolved,ward,Aung Thit Sar Quarter,အောင်သစ္စာ ရပ်ကွက်,aungthitsar,အောင်သစ္စာ,1,0172004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
lwegel|ward|အောင်ဇေယျာ|aungzayyar,Lwegel Town,လွယ်ဂျယ် မြို့,true,,,unresolved,ward,Aung Zay Yar Quarter,အောင်ဇေယျာ ရပ်ကွက်,aungzayyar,အောင်ဇေယျာ,1,0172005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
lwegel|ward|ကောင်နန်|kawngnan,Lwegel Town,လွယ်ဂျယ် မြို့,true,,,unresolved,ward,Kawng Nan Quarter,ကောင်နန် ရပ်ကွက်,kawngnan,ကောင်နန်,1,0172007,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
lwegel|ward|ဆိုင်ဂျာ|sainggyar,Lwegel Town,လွယ်ဂျယ် မြို့,true,,,unresolved,ward,Saing Gyar Quarter,ဆိုင်ဂျာ ရပ်ကွက်,sainggyar,ဆိုင်ဂျာ,1,0172006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mkuiimnu|ward|ထိန်ပြုံး|hteinpyone,M'kuiimnu Town,မကွီအိမ်နူး မြို့,true,,,unresolved,ward,Htein Pyone Quarter,ထိန်ပြုံး ရပ်ကွက်,hteinpyone,ထိန်ပြုံး,1,0368003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mkuiimnu|ward|ကြုံလောင်း|kyonlaung,M'kuiimnu Town,မကွီအိမ်နူး မြို့,true,,,unresolved,ward,Kyon Laung Quarter,ကြုံလောင်း ရပ်ကွက်,kyonlaung,ကြုံလောင်း,1,0368002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mkuiimnu|ward|မကွီအိမ်နူး|mkuiimnu,M'kuiimnu Town,မကွီအိမ်နူး မြို့,true,,,unresolved,ward,M'kuiimnu Quarter,မကွီအိမ်နူး ရပ်ကွက်,mkuiimnu,မကွီအိမ်နူး,1,0368001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mkuiimnu|ward|ဗွီနူး|vinu,M'kuiimnu Town,မကွီအိမ်နူး မြို့,true,,,unresolved,ward,Vi Nu Quarter,ဗွီနူး ရပ်ကွက်,vinu,ဗွီနူး,1,0368004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
maei|ward|၁|1,Ma-Ei Town,မအီ မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0767001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
maei|ward|၂|2,Ma-Ei Town,မအီ မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0767002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
maei|ward|၃|3,Ma-Ei Town,မအီ မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0767003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
maei|ward|၄|4,Ma-Ei Town,မအီ မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,0767004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
madauk|ward|မ၁|myoma1,Madauk Town,မဒေါက် မြို့,true,,,unresolved,ward,Myo Ma No (1) Quarter,မြို့မ(၁) ရပ်ကွက်,myoma1,မ၁,1,0864001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
madauk|ward|မ၂|myoma2,Madauk Town,မဒေါက် မြို့,true,,,unresolved,ward,Myo Ma No (2) Quarter,မြို့မ(၂) ရပ်ကွက်,myoma2,မ၂,1,0864002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mankan|ward|၁|1,Man Kan Town,မန်ကန် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1660001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mankan|ward|၂|2,Man Kan Town,မန်ကန် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1660002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mankan|ward|၃|3,Man Kan Town,မန်ကန် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1660003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
manhlyoemanhero|ward|၁|1,Manhlyoe (Manhero) Town,(မန်ဟျိုး) မန်ဟီးရိုး မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1662001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
manhlyoemanhero|ward|၂|2,Manhlyoe (Manhero) Town,(မန်ဟျိုး) မန်ဟီးရိုး မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1662002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
manhlyoemanhero|ward|၃|3,Manhlyoe (Manhero) Town,(မန်ဟျိုး) မန်ဟီးရိုး မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1662003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawhteik|ward|၁|1,Maw Hteik Town,​မော်ထိုက် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1670001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawhteik|ward|၂|2,Maw Hteik Town,​မော်ထိုက် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1670002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawhteik|ward|၃|3,Maw Hteik Town,​မော်ထိုက် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1670003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawlu|ward|မင်းချမ်းသာ|minchanthar,Maw Lu Town,မော်လူး မြို့,true,,,unresolved,ward,Min Chan Thar Quarter,မင်းချမ်းသာ ရပ်ကွက်,minchanthar,မင်းချမ်းသာ,1,0268003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawlu|ward|မင်းသီရိ|minthiri,Maw Lu Town,မော်လူး မြို့,true,,,unresolved,ward,Min Thi Ri Quarter,မင်းသီရိ ရပ်ကွက်,minthiri,မင်းသီရိ,1,0268006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawlu|ward|မင်းသစ္စာ|minthitsar,Maw Lu Town,မော်လူး မြို့,true,,,unresolved,ward,Min Thit Sar Quarter,မင်းသစ္စာ ရပ်ကွက်,minthitsar,မင်းသစ္စာ,1,0268005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawlu|ward|မင်းသုခ|minthukha,Maw Lu Town,မော်လူး မြို့,true,,,unresolved,ward,Min Thu Kha Quarter,မင်းသုခ ရပ်ကွက်,minthukha,မင်းသုခ,1,0268004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawlu|ward|မင်းရာဇာ|minyarzar,Maw Lu Town,မော်လူး မြို့,true,,,unresolved,ward,Min Yar Zar Quarter,မင်းရာဇာ ရပ်ကွက်,minyarzar,မင်းရာဇာ,1,0268001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawlu|ward|မင်းဇေယျာ|minzayyar,Maw Lu Town,မော်လူး မြို့,true,,,unresolved,ward,Min Zay Yar Quarter,မင်းဇေယျာ ရပ်ကွက်,minzayyar,မင်းဇေယျာ,1,0268002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawtaung|ward|၁|1,Maw Taung Town,မောတောင် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1464002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawtaung|ward|၂|2,Maw Taung Town,မောတောင် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1464003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mawtaung|ward|မ|myoma,Maw Taung Town,မောတောင် မြို့,true,,,unresolved,ward,Myo Ma Quarter,မြို့မ ရပ်ကွက်,myoma,မ,1,1464001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
mezalikone|ward|၁|1,Me Za Li Kone Town,မဲဇလီကုန်း မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1067001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
